timestamp,date,time,year,month,week,day,day_of_week,hour,device_id,temperature,humidity,alert,predicted_alert,prediction_probability,alert_match,risk_score,predicted_alert_encoded
1970-01-01 00:00:01.776783025,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,22,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776783028,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,22,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776783030,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,22,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776783032,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783035,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783037,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783039,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783041,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783044,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783046,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783048,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783051,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783053,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783055,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783057,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783060,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783062,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783064,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783067,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783069,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783071,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783073,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783076,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783078,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783080,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783082,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783085,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783087,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783089,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783092,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783094,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783096,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783098,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783101,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783103,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783105,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783108,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783110,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783112,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783114,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783117,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783119,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783121,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783124,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783126,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783128,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783130,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783133,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783135,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783137,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783139,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783142,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783144,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783146,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783149,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776783151,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783153,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783155,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783158,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783160,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783162,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783165,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783167,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783169,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783171,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783174,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783176,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783178,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783181,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783183,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783185,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783187,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783190,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783192,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783194,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783196,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783199,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783201,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783203,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783206,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783208,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783210,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783212,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783215,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783217,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783219,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783222,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783224,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783226,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783228,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783231,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783233,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783235,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783238,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783240,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783242,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783244,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783247,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783249,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783251,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783253,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783256,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783258,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783260,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783263,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783265,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783267,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783269,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783272,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783274,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783276,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783279,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783281,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783283,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783285,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783288,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783290,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783292,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783295,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783297,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783299,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783301,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783304,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783306,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783308,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783310,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783313,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783315,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783317,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783320,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783322,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783324,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783326,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783329,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783331,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783333,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783336,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783338,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783340,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783342,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783345,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783347,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783349,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783352,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783354,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783356,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783358,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783361,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783363,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783365,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783367,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783370,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783372,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783374,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783377,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783379,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783381,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783383,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783386,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783388,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783390,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783393,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783395,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783397,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783399,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783402,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783404,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783406,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783409,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783411,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783413,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783415,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783418,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783420,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783422,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783424,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783427,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783429,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783431,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783434,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783436,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783438,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783440,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783443,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783445,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783447,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783450,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783452,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783454,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783456,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783459,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783461,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783463,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783466,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783468,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783470,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783472,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783475,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783477,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783479,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776783481,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
